,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7583,Fiesta,2016,7991,Manual,10094,Petrol,125,54.3,1.2
7586,Fiesta,2018,9271,Manual,25884,Petrol,145,60.1,1.0
7587,Fiesta,2018,11450,Manual,6073,Petrol,145,56.5,1.0
7588,Fiesta,2018,15800,Semi-Auto,20691,Petrol,145,48.7,1.0
7590,Fiesta,2017,9171,Manual,45000,Petrol,20,62.8,1.0
7592,Fiesta,2017,10260,Manual,9996,Petrol,145,65.7,1.0
7596,Fiesta,2016,9910,Manual,27470,Petrol,0,65.7,1.0
7597,Fiesta,2019,12100,Manual,3500,Petrol,145,58.9,1.0
7602,Fiesta,2017,7791,Manual,15065,Petrol,145,54.3,1.2
7603,Fiesta,2016,12495,Manual,3338,Diesel,0,78.5,1.5
7604,Fiesta,2018,14495,Manual,5415,Petrol,145,65.7,1.0
7607,Fiesta,2013,5610,Manual,49580,Petrol,30,54.3,1.2
7608,Fiesta,2015,7430,Manual,28017,Petrol,30,54.3,1.2
7613,Fiesta,2018,9340,Manual,24999,Petrol,145,64.2,1.1
7615,Fiesta,2016,8820,Manual,31927,Petrol,0,65.7,1.0
7616,Fiesta,2016,9510,Manual,20242,Petrol,0,65.7,1.0
7617,Fiesta,2017,7110,Manual,25928,Petrol,125,54.3,1.2
7618,Fiesta,2013,6820,Manual,25204,Petrol,0,65.7,1.0
7619,Fiesta,2018,13371,Manual,5273,Petrol,145,60.1,1.0
7621,Fiesta,2017,10050,Manual,19684,Petrol,20,62.8,1.0
7622,Fiesta,2017,10447,Manual,10584,Petrol,145,62.8,1.0
7625,Fiesta,2019,13000,Manual,2554,Petrol,145,56.5,1.0
7626,Fiesta,2016,7230,Manual,52478,Diesel,0,88.3,1.5
7629,Fiesta,2017,9600,Manual,12992,Petrol,0,65.7,1.0
7630,Fiesta,2017,10291,Manual,3829,Petrol,150,65.7,1.0
7631,Fiesta,2017,8291,Manual,29491,Petrol,150,65.7,1.0
7632,Fiesta,2013,6741,Manual,31690,Petrol,30,54.3,1.2
7633,Fiesta,2017,12090,Manual,4197,Petrol,145,65.7,1.0
7634,Fiesta,2013,6891,Manual,31900,Petrol,0,65.7,1.0
7635,Fiesta,2016,10540,Manual,11566,Petrol,20,62.8,1.0
7638,Fiesta,2014,7530,Manual,20218,Petrol,30,54.3,1.2
7639,Fiesta,2018,12020,Manual,13040,Petrol,145,56.5,1.0
7640,Fiesta,2015,7250,Manual,17360,Petrol,125,54.3,1.2
7641,Fiesta,2014,6860,Manual,22714,Petrol,30,54.3,1.2
7643,Fiesta,2018,8991,Manual,15001,Petrol,145,64.2,1.1
7644,Fiesta,2013,7330,Semi-Auto,29158,Petrol,145,47.9,1.6
7645,Fiesta,2017,10500,Manual,22420,Diesel,0,78.5,1.5
7649,Fiesta,2017,7480,Manual,47959,Diesel,0,78.5,1.5
7651,Fiesta,2019,13740,Manual,3009,Petrol,145,58.9,1.0
7653,Fiesta,2015,6690,Manual,50437,Diesel,0,76.4,1.5
7655,Fiesta,2018,10160,Manual,27127,Petrol,145,65.7,1.0
7657,Fiesta,2018,11000,Manual,16863,Petrol,145,56.5,1.0
7659,Fiesta,2017,10200,Manual,16039,Petrol,145,62.8,1.0
7664,Fiesta,2019,16990,Manual,6140,Petrol,145,55.4,1.0
7665,Fiesta,2018,11350,Manual,1931,Petrol,145,65.7,1.0
7667,Fiesta,2017,8194,Manual,15731,Petrol,145,54.3,1.2
7668,Fiesta,2017,8995,Manual,26749,Petrol,145,65.7,1.0
7672,Fiesta,2019,12500,Manual,17009,Petrol,145,60.1,1.0
7673,Fiesta,2018,11995,Manual,9129,Petrol,145,65.7,1.0
7674,Fiesta,2018,11995,Manual,12906,Petrol,150,65.7,1.0
7675,Fiesta,2019,14580,Manual,11677,Petrol,145,55.4,1.0
7679,Fiesta,2013,7440,Manual,32228,Petrol,0,65.7,1.0
7680,Fiesta,2013,6271,Manual,34456,Petrol,30,54.3,1.2
7685,Fiesta,2018,15498,Semi-Auto,9347,Petrol,150,48.7,1.0
7686,Fiesta,2017,9990,Manual,13051,Petrol,145,65.7,1.0
7690,Fiesta,2019,13140,Manual,1825,Petrol,145,48.7,1.1
7691,Fiesta,2017,10451,Manual,14186,Petrol,145,65.7,1.0
7693,Fiesta,2017,8351,Manual,26180,Petrol,145,54.3,1.2
7695,Fiesta,2016,7250,Manual,35791,Petrol,0,65.7,1.0
7696,Fiesta,2013,7375,Manual,23222,Petrol,0,65.7,1.0
7698,Fiesta,2015,7480,Manual,13967,Petrol,125,54.3,1.2
7699,Fiesta,2019,11495,Manual,14807,Diesel,145,55.4,1.5
7700,Fiesta,2015,6395,Manual,33373,Petrol,30,54.3,1.2
7701,Fiesta,2017,9395,Manual,38000,Petrol,145,62.8,1.0
7704,Fiesta,2018,12000,Manual,30799,Petrol,145,65.7,1.0
7705,Fiesta,2019,14500,Semi-Auto,13271,Petrol,145,48.7,1.0
7707,Fiesta,2016,7991,Manual,11611,Petrol,0,65.7,1.0
7708,Fiesta,2015,5930,Manual,44882,Petrol,125,54.3,1.2
7713,Fiesta,2019,11495,Manual,15762,Diesel,145,55.4,1.5
7715,Fiesta,2019,11800,Manual,17456,Petrol,145,60.1,1.0
7716,Fiesta,2018,11800,Manual,34671,Petrol,145,65.7,1.0
7717,Fiesta,2019,14800,Manual,3457,Petrol,150,55.4,1.0
7718,Fiesta,2018,10500,Manual,30556,Petrol,145,65.7,1.0
7719,Fiesta,2014,5791,Manual,39509,Petrol,30,54.3,1.2
7720,Fiesta,2017,8491,Manual,29609,Petrol,150,65.7,1.0
7721,Fiesta,2014,7491,Manual,33909,Petrol,0,65.7,1.0
7722,Fiesta,2018,13291,Manual,14773,Petrol,150,58.9,1.0
7723,Fiesta,2015,8291,Manual,37010,Petrol,0,65.7,1.0
7724,Fiesta,2017,8691,Manual,21478,Petrol,150,65.7,1.0
7725,Fiesta,2018,9391,Manual,24122,Petrol,150,64.2,1.1
7729,Fiesta,2016,8499,Manual,20000,Petrol,0,65.7,1.0
7730,Fiesta,2018,10300,Manual,39884,Petrol,145,65.7,1.0
7731,Fiesta,2018,12200,Manual,30195,Petrol,145,65.7,1.0
7732,Fiesta,2018,10300,Manual,35028,Petrol,145,65.7,1.0
7733,Fiesta,2015,8010,Manual,35614,Petrol,0,65.7,1.0
7734,Fiesta,2019,13930,Manual,8998,Petrol,145,60.1,1.0
7735,Fiesta,2013,6840,Manual,32672,Diesel,0,76.4,1.5
7739,Fiesta,2015,7650,Manual,18397,Diesel,0,76.4,1.5
7740,Fiesta,2015,8595,Manual,16868,Petrol,0,65.7,1.0
7741,Fiesta,2018,9800,Manual,11683,Petrol,150,65.7,1.0
7745,Fiesta,2016,7591,Manual,31110,Petrol,0,65.7,1.0
7746,Fiesta,2017,8151,Manual,32209,Petrol,0,65.7,1.0
7748,Fiesta,2019,13900,Manual,3254,Petrol,145,56.5,1.0
7749,Fiesta,2019,11700,Manual,16862,Petrol,145,60.1,1.0
7753,Fiesta,2014,6761,Manual,44981,Petrol,0,65.7,1.0
7754,Fiesta,2019,15411,Manual,974,Petrol,145,60.1,1.0
7755,Fiesta,2019,15650,Manual,15598,Petrol,145,60.1,1.0
7764,Fiesta,2014,5800,Manual,39371,Petrol,30,54.3,1.2
7765,Fiesta,2019,13800,Manual,5626,Petrol,145,58.9,1.0
7766,Fiesta,2017,9500,Manual,24303,Petrol,0,65.7,1.0
7768,Fiesta,2019,11900,Manual,16365,Petrol,145,60.1,1.0
7769,Fiesta,2019,15300,Manual,5093,Petrol,145,55.4,1.0
7770,Fiesta,2017,9457,Manual,10003,Petrol,145,64.2,1.1
7771,Fiesta,2017,8591,Manual,20084,Petrol,145,64.2,1.1
7773,Fiesta,2019,13670,Manual,14329,Petrol,145,58.9,1.0
7774,Fiesta,2019,13020,Manual,5698,Petrol,145,48.7,1.1
7775,Fiesta,2019,13020,Manual,5998,Petrol,145,48.7,1.1
7776,Fiesta,2018,8900,Manual,21250,Petrol,145,64.2,1.1
7779,Fiesta,2018,9070,Manual,12268,Petrol,145,64.2,1.1
7780,Fiesta,2013,7550,Manual,19298,Petrol,0,65.7,1.0
7781,Fiesta,2018,10120,Manual,42436,Petrol,145,56.5,1.0
7782,Fiesta,2018,11000,Manual,28208,Petrol,145,56.5,1.0
7783,Fiesta,2018,11000,Manual,28949,Petrol,145,56.5,1.0
7784,Fiesta,2018,10891,Manual,30946,Petrol,145,56.5,1.0
7787,Fiesta,2019,15700,Manual,4194,Petrol,145,51.4,1.0
7788,Fiesta,2015,9900,Manual,31399,Petrol,150,47.9,1.6
7789,Fiesta,2017,9998,Manual,17105,Petrol,0,65.7,1.0
7793,Fiesta,2018,9498,Manual,11048,Petrol,145,55.4,1.1
7794,Fiesta,2015,7798,Manual,24860,Petrol,125,54.3,1.2
7796,Fiesta,2017,10197,Manual,10152,Petrol,145,62.8,1.0
7797,Fiesta,2018,11200,Manual,14305,Petrol,145,56.5,1.0
7799,Fiesta,2015,6531,Manual,50318,Petrol,0,65.7,1.0
7801,Fiesta,2015,6470,Manual,30762,Petrol,125,54.3,1.2
7803,Fiesta,2014,6221,Manual,46321,Petrol,30,54.3,1.2
7804,Fiesta,2018,11200,Manual,13537,Petrol,145,65.7,1.0
7806,Fiesta,2017,13991,Manual,14294,Petrol,145,47.9,1.6
7807,Fiesta,2018,11611,Manual,10624,Petrol,145,65.7,1.0
7808,Fiesta,2017,9991,Manual,22025,Petrol,145,65.7,1.0
7809,Fiesta,2014,6997,Manual,23303,Petrol,0,65.7,1.0
7810,Fiesta,2017,9460,Manual,7695,Petrol,145,64.2,1.1
7812,Fiesta,2016,8510,Manual,11339,Petrol,0,65.7,1.0
7813,Fiesta,2018,10121,Manual,6500,Petrol,145,65.7,1.0
7819,Fiesta,2016,7500,Manual,22313,Petrol,0,65.7,1.0
7821,Fiesta,2019,16690,Automatic,2781,Petrol,145,48.7,1.0
7822,Fiesta,2016,7351,Manual,30385,Petrol,0,65.7,1.0
7823,Fiesta,2017,9241,Manual,33372,Diesel,150,85.6,1.5
7825,Fiesta,2018,10570,Manual,14112,Petrol,145,58.9,1.0
7826,Fiesta,2016,9287,Manual,3200,Petrol,0,65.7,1.0
7827,Fiesta,2019,19360,Manual,1376,Petrol,145,40.3,1.5
7832,Fiesta,2018,11295,Manual,7100,Petrol,150,65.7,1.0
7833,Fiesta,2018,10000,Manual,23280,Petrol,150,65.7,1.0
7836,Fiesta,2013,6100,Manual,29863,Petrol,0,65.7,1.0
7840,Fiesta,2019,13130,Manual,4009,Petrol,145,48.7,1.1
7841,Fiesta,2019,12980,Manual,4181,Petrol,145,48.7,1.1
7849,Fiesta,2019,13500,Manual,6740,Petrol,145,58.9,1.0
7850,Fiesta,2018,11400,Manual,9145,Petrol,145,65.7,1.0
7857,Fiesta,2019,14000,Manual,8642,Petrol,145,55.4,1.0
7858,Fiesta,2019,16295,Semi-Auto,7698,Petrol,145,48.7,1.0
7859,Fiesta,2017,11000,Manual,12500,Petrol,150,65.7,1.0
7860,Fiesta,2019,11490,Manual,22500,Petrol,145,65.7,1.0
7866,Fiesta,2018,10990,Manual,19242,Petrol,145,65.7,1.0
7867,Fiesta,2018,10790,Manual,28564,Petrol,145,65.7,1.0
7868,Fiesta,2017,10790,Semi-Auto,20836,Petrol,0,57.7,1.0
7870,Fiesta,2019,11998,Manual,5478,Petrol,145,58.9,1.0
7871,Fiesta,2018,10990,Manual,13379,Petrol,145,58.9,1.0
7873,Fiesta,2018,10490,Manual,31593,Petrol,145,65.7,1.0
7876,Fiesta,2016,9795,Manual,27580,Diesel,0,78.5,1.5
7877,Fiesta,2014,7595,Manual,40515,Petrol,0,65.7,1.0
7885,Fiesta,2019,16000,Manual,6255,Petrol,145,55.4,1.0
7887,Fiesta,2018,10490,Manual,33906,Petrol,150,65.7,1.0
7888,Fiesta,2018,11490,Manual,30600,Petrol,150,65.7,1.0
7890,Fiesta,2017,7890,Manual,39876,Petrol,0,65.7,1.0
7891,Fiesta,2016,8950,Manual,10864,Petrol,125,54.3,1.2
7892,Fiesta,2015,7440,Manual,19913,Petrol,0,65.7,1.0
7893,Fiesta,2014,9139,Manual,39482,Petrol,145,47.9,1.6
7894,Fiesta,2013,7590,Automatic,22724,Petrol,145,47.9,1.6
7897,Fiesta,2018,9990,Manual,10297,Petrol,150,64.2,1.1
7900,Fiesta,2019,10995,Manual,6882,Petrol,145,64.2,1.1
7901,Fiesta,2019,14795,Manual,8804,Petrol,145,60.1,1.0
7903,Fiesta,2019,11495,Manual,13915,Petrol,145,58.9,1.0
7904,Fiesta,2018,10360,Manual,39478,Petrol,150,56.5,1.0
7905,Fiesta,2017,8740,Manual,13196,Petrol,0,65.7,1.0
7907,Fiesta,2018,11990,Manual,13343,Petrol,145,58.9,1.0
7908,Fiesta,2019,13990,Semi-Auto,1307,Petrol,145,48.7,1.0
7911,Fiesta,2016,6790,Manual,28991,Petrol,125,54.3,1.2
7913,Fiesta,2018,9991,Manual,20727,Petrol,145,58.9,1.0
7914,Fiesta,2015,7490,Manual,44926,Petrol,0,65.7,1.0
7915,Fiesta,2018,11250,Manual,21666,Petrol,150,56.5,1.0
7916,Fiesta,2018,12500,Manual,10258,Petrol,145,62.8,1.0
7917,Fiesta,2017,9850,Manual,6229,Petrol,145,65.7,1.0
7918,Fiesta,2019,15999,Manual,214,Petrol,145,58.9,1.0
7919,Fiesta,2016,8999,Manual,17870,Petrol,20,62.8,1.0
7922,Fiesta,2016,9850,Manual,23822,Petrol,20,62.8,1.0
7923,Fiesta,2018,10250,Manual,12292,Petrol,145,65.7,1.0
7927,Fiesta,2019,11285,Manual,19788,Diesel,150,55.4,1.5
7928,Fiesta,2019,11785,Manual,9726,Diesel,150,55.4,1.5
7929,Fiesta,2017,7295,Manual,22732,Petrol,125,54.3,1.2
7930,Fiesta,2014,6998,Manual,33393,Diesel,0,76.4,1.5
7938,Fiesta,2018,14157,Manual,6346,Petrol,145,60.1,1.0
7939,Fiesta,2017,9160,Manual,8984,Petrol,145,64.2,1.1
7940,Fiesta,2016,7986,Manual,19763,Petrol,125,54.3,1.2
7943,Fiesta,2017,7798,Manual,16302,Petrol,145,54.3,1.2
7945,Fiesta,2015,7995,Manual,28000,Petrol,0,65.7,1.0
7947,Fiesta,2020,12995,Manual,4000,Petrol,145,55.4,1.1
7948,Fiesta,2018,10500,Manual,7959,Petrol,145,55.4,1.1
7949,Fiesta,2018,10295,Manual,26595,Petrol,145,65.7,1.0
7952,Fiesta,2016,7999,Manual,24486,Petrol,0,65.7,1.0
7953,Fiesta,2017,9499,Manual,17310,Petrol,145,65.7,1.0
7956,Fiesta,2015,7240,Manual,21036,Petrol,125,54.3,1.2
7958,Fiesta,2018,13299,Manual,20543,Petrol,145,58.9,1.0
7959,Fiesta,2017,10999,Manual,17314,Petrol,0,65.7,1.0
7960,Fiesta,2018,16499,Manual,12299,Petrol,145,40.3,1.5
7962,Fiesta,2017,7295,Manual,22732,Petrol,125,54.3,1.2
7963,Fiesta,2019,11185,Manual,20707,Diesel,150,55.4,1.5
7964,Fiesta,2018,11999,Manual,2691,Petrol,150,65.7,1.0
7968,Fiesta,2018,11699,Manual,10837,Petrol,145,65.7,1.0
7969,Fiesta,2017,9999,Manual,4524,Petrol,145,64.2,1.1
7974,Fiesta,2015,8220,Manual,18240,Diesel,0,85.6,1.6
7975,Fiesta,2018,11000,Manual,31511,Petrol,145,56.5,1.0
7977,Fiesta,2016,10499,Manual,32742,Petrol,145,47.9,1.6
7979,Fiesta,2014,8299,Manual,22896,Petrol,0,65.7,1.0
7981,Fiesta,2017,8499,Manual,15613,Petrol,0,65.7,1.0
7982,Fiesta,2018,9920,Manual,15862,Petrol,145,65.7,1.0
7985,Fiesta,2019,16680,Automatic,10352,Petrol,145,48.7,1.0
7987,Fiesta,2017,8470,Manual,17466,Petrol,0,65.7,1.0
7988,Fiesta,2017,9430,Manual,15679,Petrol,145,65.7,1.0
7990,Fiesta,2018,12391,Manual,5103,Petrol,145,65.7,1.0
7991,Fiesta,2018,8999,Manual,32496,Petrol,145,64.2,1.1
7992,Fiesta,2018,11400,Manual,9100,Petrol,145,56.5,1.0
7993,Fiesta,2016,10210,Manual,18574,Petrol,0,65.7,1.0
7996,Fiesta,2018,11060,Manual,26915,Diesel,145,58.9,1.5
7997,Fiesta,2015,8991,Manual,30568,Petrol,0,65.7,1.0
8003,Fiesta,2013,5991,Manual,34519,Petrol,30,54.3,1.2
8005,Fiesta,2019,16295,Semi-Auto,7960,Petrol,145,48.7,1.0
8006,Fiesta,2017,9000,Manual,19016,Petrol,145,64.2,1.1
8008,Fiesta,2016,10000,Semi-Auto,7612,Petrol,0,57.7,1.0
8011,Fiesta,2017,10495,Manual,16501,Petrol,145,65.7,1.0
8012,Fiesta,2014,9495,Manual,21259,Petrol,0,65.7,1.0
8013,Fiesta,2016,9617,Manual,17897,Petrol,0,65.7,1.0
8014,Fiesta,2017,9530,Manual,11112,Petrol,145,65.7,1.0
8019,Fiesta,2019,13995,Manual,8318,Petrol,145,58.9,1.0
8020,Fiesta,2019,14495,Manual,1100,Petrol,145,58.9,1.0
8021,Fiesta,2017,7990,Manual,47165,Petrol,0,65.7,1.0
8023,Fiesta,2013,7372,Manual,34062,Petrol,0,65.7,1.0
8024,Fiesta,2018,9990,Manual,30311,Petrol,145,56.5,1.0
8026,Fiesta,2017,10490,Manual,7970,Petrol,145,65.7,1.0
8029,Fiesta,2018,11390,Manual,18268,Petrol,145,65.7,1.0
8030,Fiesta,2019,16990,Automatic,5452,Petrol,145,48.7,1.0
8031,Fiesta,2018,11491,Manual,5276,Petrol,145,58.9,1.0
8032,Fiesta,2017,8570,Manual,13670,Petrol,145,65.7,1.0
8034,Fiesta,2016,6390,Manual,42458,Petrol,125,54.3,1.2
8037,Fiesta,2016,10250,Manual,12985,Petrol,0,65.7,1.0
8038,Fiesta,2016,8600,Manual,27769,Petrol,125,54.3,1.2
8039,Fiesta,2016,10750,Manual,17023,Petrol,20,62.8,1.0
8040,Fiesta,2018,11500,Manual,30308,Petrol,145,65.7,1.0
8041,Fiesta,2018,11250,Manual,12997,Petrol,145,58.9,1.0
8042,Fiesta,2018,11250,Manual,15581,Petrol,145,56.5,1.0
8043,Fiesta,2016,9840,Manual,21838,Diesel,0,78.5,1.5
8044,Fiesta,2018,9990,Manual,29187,Petrol,145,65.7,1.0
8046,Fiesta,2017,8400,Manual,30000,Petrol,125,54.3,1.2
8047,Fiesta,2017,9190,Manual,24238,Petrol,20,62.8,1.0
8048,Fiesta,2018,12000,Manual,8567,Petrol,145,62.8,1.0
8049,Fiesta,2014,9000,Manual,14321,Petrol,0,65.7,1.0
8052,Fiesta,2018,10795,Manual,5247,Petrol,145,65.7,1.0
8055,Fiesta,2018,15000,Manual,5912,Petrol,150,65.7,1.0
8056,Fiesta,2018,11895,Manual,9820,Petrol,150,65.7,1.0
8057,Fiesta,2016,9190,Manual,11414,Petrol,0,65.7,1.0
8059,Fiesta,2014,6680,Manual,45926,Petrol,0,65.7,1.0
8062,Fiesta,2017,10395,Manual,17854,Petrol,150,65.7,1.0
8063,Fiesta,2018,11595,Manual,16932,Diesel,150,58.9,1.5
8064,Fiesta,2017,9995,Manual,35552,Petrol,150,65.7,1.0
8066,Fiesta,2017,9670,Manual,26000,Petrol,150,65.7,1.0
8070,Fiesta,2014,6000,Manual,52533,Petrol,30,54.3,1.2
8072,Fiesta,2019,12500,Manual,11500,Petrol,145,58.9,1.0
8074,Fiesta,2020,17250,Manual,1000,Petrol,145,60.1,1.0
8075,Fiesta,2014,5500,Manual,50354,Petrol,30,54.3,1.2
8077,Fiesta,2016,7995,Manual,17021,Petrol,125,54.3,1.2
8078,Fiesta,2018,10500,Manual,19434,Petrol,145,65.7,1.0
8079,Fiesta,2018,11800,Manual,11456,Petrol,145,65.7,1.0
8080,Fiesta,2018,11500,Manual,33694,Petrol,145,65.7,1.0
8081,Fiesta,2017,9770,Manual,9766,Petrol,145,64.2,1.1
8082,Fiesta,2018,9950,Manual,7056,Petrol,145,65.7,1.0
8084,Fiesta,2016,9970,Manual,40708,Petrol,150,47.9,1.6
8085,Fiesta,2017,9500,Manual,22312,Petrol,0,65.7,1.0
8086,Fiesta,2018,12000,Manual,30418,Petrol,145,62.8,1.0
8088,Fiesta,2018,10190,Manual,13487,Petrol,145,65.7,1.0
8090,Fiesta,2018,12448,Manual,13666,Petrol,145,56.5,1.0
8091,Fiesta,2018,9985,Manual,9228,Petrol,150,65.7,1.0
8092,Fiesta,2018,12250,Manual,14401,Petrol,150,65.7,1.0
8094,Fiesta,2018,10950,Manual,17000,Petrol,150,65.7,1.0
8096,Fiesta,2018,12000,Manual,9684,Petrol,150,60.1,1.0
8097,Fiesta,2015,7395,Manual,38185,Diesel,0,78.5,1.5
8098,Fiesta,2016,11495,Manual,31000,Petrol,145,47.9,1.6
8099,Fiesta,2017,9950,Manual,32482,Petrol,0,65.7,1.0
8101,Fiesta,2015,10700,Manual,11422,Petrol,20,62.8,1.0
8102,Fiesta,2017,9700,Manual,16136,Petrol,0,65.7,1.0
8103,Fiesta,2013,6900,Manual,52158,Petrol,0,65.7,1.0
8104,Fiesta,2018,12500,Manual,10827,Petrol,145,65.7,1.0
8105,Fiesta,2017,9750,Manual,19476,Diesel,0,78.5,1.5
8106,Fiesta,2017,9000,Manual,29172,Petrol,145,54.3,1.2
8108,Fiesta,2017,11450,Manual,2000,Petrol,145,65.7,1.0
8115,Fiesta,2016,9295,Manual,36500,Diesel,0,78.5,1.5
8117,Fiesta,2017,8460,Manual,15763,Petrol,0,65.7,1.0
8118,Fiesta,2018,9300,Manual,25251,Petrol,145,65.7,1.0
8121,Fiesta,2015,7691,Manual,34296,Petrol,0,65.7,1.0
8123,Fiesta,2018,11721,Manual,11191,Petrol,150,65.7,1.0
8124,Fiesta,2017,11191,Manual,10950,Petrol,145,65.7,1.0
8128,Fiesta,2015,8040,Manual,25283,Petrol,0,65.7,1.0
8131,Fiesta,2018,12495,Manual,16257,Petrol,145,62.8,1.0
8132,Fiesta,2015,6995,Manual,8034,Petrol,125,54.3,1.2
8133,Fiesta,2017,11000,Manual,23722,Petrol,145,65.7,1.0
8135,Fiesta,2018,12000,Manual,8230,Petrol,145,65.7,1.0
8136,Fiesta,2019,15495,Manual,2100,Petrol,145,62.8,1.0
8138,Fiesta,2018,9495,Manual,17300,Petrol,145,64.2,1.1
8139,Fiesta,2018,11490,Manual,8819,Petrol,145,65.7,1.0
8140,Fiesta,2017,10490,Manual,14250,Petrol,145,65.7,1.0
8141,Fiesta,2017,10000,Manual,37200,Petrol,145,65.7,1.0
8142,Fiesta,2018,11000,Manual,15000,Petrol,145,55.4,1.0
8143,Fiesta,2019,13440,Manual,14802,Petrol,145,65.7,1.0
8144,Fiesta,2016,9000,Manual,32148,Petrol,0,65.7,1.0
8147,Fiesta,2018,11000,Manual,31692,Petrol,145,65.7,1.0
8148,Fiesta,2015,8999,Manual,19000,Petrol,0,65.7,1.0
8149,Fiesta,2016,8000,Manual,33048,Diesel,0,78.5,1.5
8150,Fiesta,2017,8495,Manual,33000,Petrol,125,54.3,1.2
8151,Fiesta,2017,9000,Manual,20682,Petrol,150,65.7,1.0
8154,Fiesta,2018,12490,Manual,11200,Petrol,145,55.4,1.1
8155,Fiesta,2016,7991,Manual,22099,Petrol,0,65.7,1.0
8157,Fiesta,2015,6600,Manual,34986,Petrol,0,65.7,1.0
8158,Fiesta,2017,8240,Manual,4249,Petrol,145,54.3,1.2
8159,Fiesta,2018,13960,Manual,2971,Petrol,145,60.1,1.0
8160,Fiesta,2016,8520,Manual,9828,Petrol,125,54.3,1.2
8161,Fiesta,2019,15710,Manual,1546,Petrol,145,58.9,1.0
8162,Fiesta,2018,10095,Manual,9393,Petrol,150,64.2,1.1
8163,Fiesta,2017,11200,Manual,23435,Petrol,150,65.7,1.0
8164,Fiesta,2017,10000,Manual,11224,Petrol,145,54.3,1.2
8165,Fiesta,2017,10700,Manual,31767,Petrol,145,62.8,1.0
8166,Fiesta,2017,10000,Manual,26559,Petrol,145,65.7,1.0
8167,Fiesta,2016,7375,Manual,54291,Petrol,0,65.7,1.0
8168,Fiesta,2016,8870,Manual,20000,Diesel,0,78.5,1.5
8170,Fiesta,2017,7499,Manual,30328,Petrol,125,54.3,1.2
8171,Fiesta,2018,10299,Manual,10546,Petrol,145,64.2,1.1
8172,Fiesta,2018,10499,Manual,10844,Petrol,145,64.2,1.1
8177,Fiesta,2017,11999,Manual,10395,Petrol,145,65.7,1.0
8178,Fiesta,2018,11991,Manual,20533,Petrol,145,56.5,1.0
8179,Fiesta,2014,6720,Manual,32005,Petrol,30,54.3,1.2
8181,Fiesta,2016,8491,Manual,19389,Petrol,125,54.3,1.2
8182,Fiesta,2017,10380,Manual,24583,Petrol,145,65.7,1.0
8185,Fiesta,2019,15040,Automatic,6987,Petrol,145,48.7,1.0
8187,Fiesta,2018,12599,Manual,12593,Petrol,150,56.5,1.0
8188,Fiesta,2018,11999,Manual,16379,Petrol,150,65.7,1.0
8189,Fiesta,2017,9290,Manual,13449,Petrol,145,54.3,1.2
8190,Fiesta,2019,11499,Manual,9708,Petrol,145,58.9,1.0
8191,Fiesta,2016,7499,Manual,30302,Petrol,0,65.7,1.0
8192,Fiesta,2017,10695,Automatic,12974,Petrol,145,57.7,1.0
8193,Fiesta,2018,10499,Manual,15737,Petrol,145,55.4,1.1
8195,Fiesta,2017,9540,Manual,15666,Petrol,145,65.7,1.0
8196,Fiesta,2018,11997,Manual,21092,Diesel,145,58.9,1.5
8197,Fiesta,2018,11997,Manual,13992,Petrol,145,56.5,1.0
8202,Fiesta,2014,7389,Manual,29875,Petrol,0,65.7,1.0
8203,Fiesta,2017,10499,Manual,18314,Petrol,145,65.7,1.0
8204,Fiesta,2016,9995,Manual,5900,Petrol,0,65.7,1.0
8206,Fiesta,2017,8795,Manual,24000,Petrol,0,65.7,1.0
8209,Fiesta,2018,10145,Manual,37224,Petrol,145,56.5,1.0
8211,Fiesta,2014,9400,Semi-Auto,11817,Petrol,145,47.9,1.6
8212,Fiesta,2015,6950,Manual,25559,Petrol,125,54.3,1.2
8214,Fiesta,2018,10150,Manual,20591,Petrol,145,65.7,1.0
8215,Fiesta,2017,7460,Manual,12506,Petrol,125,54.3,1.2
8216,Fiesta,2018,9990,Manual,42910,Petrol,145,56.5,1.0
8219,Fiesta,2017,9630,Manual,10877,Petrol,0,65.7,1.0
8220,Fiesta,2016,7300,Manual,33972,Petrol,0,65.7,1.0
8221,Fiesta,2015,7630,Manual,18608,Petrol,0,65.7,1.0
8222,Fiesta,2018,9900,Manual,31016,Petrol,145,56.5,1.0
8223,Fiesta,2014,6700,Manual,24240,Petrol,30,54.3,1.2
8224,Fiesta,2013,5750,Manual,33172,Petrol,30,54.3,1.2
8225,Fiesta,2016,9557,Manual,22109,Petrol,20,62.8,1.0
8226,Fiesta,2018,11600,Manual,9021,Petrol,145,56.5,1.0
8227,Fiesta,2018,9890,Manual,44190,Petrol,145,56.5,1.0
8228,Fiesta,2018,10500,Manual,38590,Petrol,145,56.5,1.0
8229,Fiesta,2018,10600,Manual,26950,Petrol,145,56.5,1.0
8230,Fiesta,2018,11200,Manual,19550,Petrol,145,56.5,1.0
8231,Fiesta,2018,10600,Manual,22023,Petrol,145,56.5,1.0
8232,Fiesta,2018,9700,Manual,22160,Petrol,145,58.9,1.0
8233,Fiesta,2017,10190,Manual,23410,Petrol,20,62.8,1.0
8234,Fiesta,2017,9590,Manual,15540,Petrol,0,65.7,1.0
8236,Fiesta,2015,9098,Manual,20430,Petrol,20,62.8,1.0
8238,Fiesta,2015,7739,Manual,31000,Petrol,0,65.7,1.0
